What liquid can contain the soul?,Ink.
What lives where it can breathe and has a hole in its back?,Whale.
What looks back but cannot see?,Reflection.
What loses its head every morning and gets it back every night?,Pillow.
what loses its head every morning only to get it back every night?,Pillow.
What loses its head in the morning and gets it back at night?,A pillow.
What loses its head in the morning and gets it back at night?,Pillow.
What loses its head in the morning but gets it back at night?,Pillow.
What makes a loud noise when changing its jacket and get larger in the process but weighs less after?,Popcorn.
"What makes a loud noise when changing its jacket, becomes larger but weighs less?",Popcorn.
What makes a loud noise when changing its jacket. Becomes larger but weighs less?,Popcorn.
What makes a pair of shoes?,Two shoes.
What makes a road broad?,The letter b.
What makes leaping off a bridge fun?,Bungee.
What makes my left hand my right?,Mirror.
What measures out time. Until in time all is smashed to it?,Sand.
What month of the year has 28 days?,All of them.
What moves across the land but never has to steer? It has delivered our goods year after year. What is it?,Train.
What must be in the oven yet can not be baked? Grows in the heat yet shuns the light of day? What sinks in water but rises with air? Looks like skin but is fine as hair?,Yeast.
What must be looked through in order to see?,Glasses.
what must take a bow before it can speak?,Violin.
What must you add to nine to make it six?,S (S + IX = six).
What nation always wins?,Determi-nation.
What nation do people dread?,Condem-nation.
What nautical word looks the same upside down and backwards?,Swims.
What needs to be broken before you can use it?,An egg.
What needs to be taken from you Before you have it?,Picture.
What never asks questions but is often answered?,A doorbell.
What never asks questions but receives a lot of answers?,Telephone.
What never uses its teeth for eating?,A comb.
What number has all letters in alphabetical order when spelled out?,Forty.
What number is odd until you take away one letter; then it becomes even?,Seven.
"What object has keys that open no lock, space but no room and you can enter but not go in?",Keyboard.
"What object has keys that open no locks, space but no room and you can enter but not go in?",Keyboard.
"What occurs four times in every week, twice in every month, only once in a year but never in a day?",E.
"What occurs once in a minute, twice in a moment and never in one thousand years?",LetterM.
"What occurs once in every minute, twice in every moment, yet never in a thousand years?",M.
"What occurs twice in a moment, once in a minute and never in a thousand years?",The letter M.
What odd number becomes even when beheaded?,Seven.
What part of a fish weights most?,Scales.
What part of London is in France?,The letter N.
What pen should never be used for writing?,A pig pen.
What pets make the sweetest music?,Trumpets.
What plant stands for four?,Ivy (IV).
What points the way without a hand. It floats on water but exists on land?,Compass.
"What question can never be answered with a ""Yes""?",Are you asleep?
What question can you never answer yes to?,Are you asleep yet?
What rains at the north pole?,Reindeer.
What relation is that child to its father who is not its father’s own son?,His daughter.
What relies on columns but isn't a house and asks for help but can't speak itself?,Newspaper.
What room can no one enter?,A mushroom.
What room do ghosts avoid?,The living room.
What room has no windows or doors?,Mushroom.
"What runs all around a backyard, yet never moves?",A fence.
What runs around a house but doesn't move?,Fence.
What runs around all day. Then lies under the bed. With its tongue hanging out?,Shoe.
"What runs but cannot walk, has a mouth but no teeth and has a bed but cannot sleep?",A river.
What runs but cannot walk?,Nose.
What runs but never gets tired?,A water faucet.
"What runs distances and make many turns along the way, yet it never moves one foot?",Watch.
What scientists might call your pooch?,Canine.
What screams when put in a pot of boiling water?,Lobster.
"What sentence did Adam use when he introduced himself to Eve, which reads the same backward and forward?","Madam, I’m Adam."
What seven letter word becomes longer when the third letter is removed?,Lounger.
What seven-letter word has hundreds of letters in it?,Mailbox.
What shoes should you wear when your basement is flooded?,Pumps.
What should a man know before trying to teach a dog?,More than the dog.
What should you do if you catch a dog eating your dictionary?,Take the words right out of his mouth.
What should you keep after giving?,Your Word.
What sits at the bottom of the sea and twitches?,A nervous wreck.
What sits in a corner while traveling all around the world?,Stamp.
What smells the most in a candle store?,Your nose.
What smells the most in the kitchen?,Nose.
What social events do spiders love to attend?,Webbings.
What speeds on a track but isn't in a race and has a whistle to announce its steady pace?,Train.
What sphinxes employ and players enjoy?,Riddle.
What starts out in a field and then crashed on a stone. It becomes much more when to the fire it's thrown?,Bread.
What starts with a 'P' and ends with an 'E' and has thousands of letters?,Post Office.
What starts with a 'p' ends with an 'e' and has thousands of letters?,Post Office.
"What starts with a 'T', ends with a 'T' and has T in it?",Teapot.
"What starts with a ""P’, ends with an ""E"" and has thousands of letters?",Post Office.
"What starts with a ""T"", ends with a ""T"" and has T in it?",Teapot.
"What starts with a P, ends with an E and has thousands of letters?",Post office.
"What starts with a P, ends with an E and has thousands of letters?",The Post Office.
What starts with and ends with e but only has one letter in it?,Envelope.
"What starts with T, ends with T and has T in it?",Teapot.
"What starts with the letter T, is filled with T and ends in T?",A teapot.
"What starts with the letter T, is filled with T and ends in T?",Teapot.
What state is round at both ends and high in the middle?,OHIO.
"What state is round on one side, high in the middle and round on the other side?",Ohio.
What stays on the ground but never gets dirty?,Shadow.
What stays the same size no matter how much they weight?,Scales.
What suits do lawyers wear?,Lawsuits.
What superhero is terrible at their job because they always get lost and are late?,Wander Woman.
"What surrounds everyplace, is the beginning of the end and the end of time and space?",E.
What surrounds the world yet exists in a thimble?,Space.
"What surrounds the world, yet dwells within a thimble?",Space.
What table has no legs to stand on?,A multiplication table.
What tastes better than it smells?,Your tongue.
"What three numbers, none of which is zero, give the same result whether they’re added or multiplied?","One, two and three."
What three-letter word is a mousetrap?,Cat.
What time did the tooth fairy show up to get a kid’s tooth and leave a dollar under the pillow?,"Exactly TWOoth o"" clock."
"What time of day, when written in a capital letters, is the same forwards, backwards and upside down?",Noon.
"What time of day, when written in capital letters, is the same forwards, backwards and upside down?",Noon.
